,date,hosp_occupation_rate,virus_reproduction_factor,n_cases,n_deaths,n_first_dose,n_second_dose,n_third_dose,ACA.PA,AMUN.PA,BNP.PA,CNP.PA,CS.PA,GLE.PA,^STOXX50E,^VIX,new_vaccines
1,2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.202216148376465,61.70000076293945,62.9900016784668,19.81999969482422,23.844999313354492,47.13999938964844,3567.02001953125,9.890000343322754,0.0
2,2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.279253005981445,62.400001525878906,63.400001525878906,19.795000076293945,23.885000228881836,47.29999923706055,3591.820068359375,9.75,0.0
3,2017-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.20703125,61.900001525878906,63.099998474121094,19.68000030517578,23.844999313354492,47.029998779296875,0.0,10.069999694824219,0.0
4,2017-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19740104675293,61.779998779296875,62.45000076293945,19.530000686645508,23.584999084472656,46.349998474121094,3554.179931640625,10.449999809265137,0.0
5,2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.457401275634766,62.0,63.47999954223633,19.5049991607666,23.524999618530273,47.10499954223633,3548.840087890625,10.390000343322754,0.0
6,2017-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.606659889221191,61.790000915527344,63.720001220703125,19.75,23.7549991607666,47.79999923706055,3563.8798828125,10.15999984741211,0.0
7,2017-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72221565246582,62.599998474121094,64.51000213623047,19.885000228881836,24.024999618530273,48.0,3586.070068359375,10.699999809265137,0.0
8,2017-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.495919227600098,61.58000183105469,63.38999938964844,19.94499969482422,24.06999969482422,46.974998474121094,3543.949951171875,11.460000038146973,0.0
9,2017-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.587401390075684,62.310001373291016,63.349998474121094,20.040000915527344,24.100000381469727,47.064998626708984,3557.8701171875,10.420000076293945,0.0
10,2017-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.380364418029785,62.400001525878906,62.400001525878906,19.93000030517578,24.045000076293945,46.349998474121094,3547.14990234375,10.640000343322754,0.0
11,2017-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.370734214782715,62.54999923706055,61.849998474121094,19.854999542236328,23.924999237060547,46.470001220703125,3525.4599609375,10.899999618530273,0.0
12,2017-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.337031364440918,63.58000183105469,62.04999923706055,20.125,24.225000381469727,46.4900016784668,3543.8798828125,10.380000114440918,0.0
13,2017-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.539253234863281,64.08999633789062,63.060001373291016,20.315000534057617,24.295000076293945,47.13999938964844,3579.580078125,10.369999885559082,0.0
14,2017-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.428511619567871,63.34000015258789,62.54999923706055,20.209999084472656,24.270000457763672,46.849998474121094,3560.659912109375,10.859999656677246,0.0
15,2017-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.409253120422363,62.47999954223633,62.13999938964844,19.81999969482422,24.045000076293945,46.470001220703125,3554.35009765625,10.75,0.0
16,2017-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35147476196289,62.189998626708984,61.93000030517578,19.864999771118164,24.020000457763672,46.380001068115234,3555.760009765625,10.479999542236328,0.0
17,2017-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.322586059570312,63.119998931884766,61.5,19.729999542236328,23.920000076293945,46.084999084472656,3543.679931640625,10.020000457763672,0.0
18,2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.409253120422363,63.099998474121094,61.599998474121094,19.905000686645508,23.989999771118164,46.58000183105469,3561.760009765625,9.899999618530273,0.0
19,2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.572956085205078,63.130001068115234,62.650001525878906,19.799999237060547,23.885000228881836,47.29999923706055,3538.320068359375,11.0600004196167,0.0
20,2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.784808158874512,64.0,64.33000183105469,19.854999542236328,24.170000076293945,48.46500015258789,3535.699951171875,10.029999732971191,0.0
21,2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.775178909301758,63.83000183105469,63.970001220703125,19.815000534057617,24.165000915527344,48.52000045776367,3471.330078125,11.4399995803833,0.0
22,2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.563326835632324,63.349998474121094,63.060001373291016,19.655000686645508,23.950000762939453,47.11000061035156,3441.8798828125,11.180000305175781,0.0
23,2017-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.934066772460938,63.709999084472656,64.94000244140625,20.03499984741211,24.565000534057617,48.3650016784668,3491.81005859375,11.220000267028809,0.0
24,2017-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.073697090148926,63.54999923706055,64.68000030517578,19.989999771118164,24.524999618530273,48.57500076293945,3479.469970703125,0.0,0.0
25,2017-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.102585792541504,63.810001373291016,64.47000122070312,20.19499969482422,24.6299991607666,49.0,3478.409912109375,11.069999694824219,0.0
26,2017-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18443775177002,63.4900016784668,65.33999633789062,19.969999313354492,24.809999465942383,49.85499954223633,3462.06005859375,12.539999961853027,0.0
27,2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.150733947753906,63.2599983215332,65.5199966430664,20.309999465942383,25.0,49.42499923706055,3463.840087890625,11.1899995803833,0.0
28,2017-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.117030143737793,63.93000030517578,65.55999755859375,20.46500015258789,25.174999237060547,49.185001373291016,3478.06005859375,11.109999656677246,0.0
29,2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.160364151000977,64.91999816894531,65.26000213623047,20.325000762939453,25.030000686645508,48.775001525878906,3464.47998046875,10.890000343322754,0.0
30,2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.198882102966309,65.76000213623047,65.98999786376953,20.5049991607666,25.125,49.130001068115234,3515.22998046875,10.300000190734863,0.0
31,2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.348140716552734,65.73999786376953,66.91999816894531,20.559999465942383,25.329999923706055,49.599998474121094,3527.830078125,9.899999618530273,0.0
32,2017-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.107400894165039,65.47000122070312,66.30000305175781,20.454999923706055,25.21500015258789,48.97999954223633,3525.93994140625,9.510000228881836,0.0
33,2017-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.117030143737793,65.19999694824219,65.86000061035156,20.709999084472656,25.149999618530273,48.75,3516.35009765625,9.819999694824219,0.0
34,2017-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.996660232543945,64.1500015258789,64.76000213623047,20.44499969482422,24.790000915527344,47.95000076293945,3478.679931640625,9.890000343322754,0.0
35,2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.035178184509277,64.9800033569336,64.83999633789062,20.59000015258789,24.96500015258789,48.130001068115234,3500.280029296875,9.789999961853027,0.0
36,2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99184513092041,65.20999908447266,64.29000091552734,20.43000030517578,24.885000228881836,48.095001220703125,3499.489990234375,9.579999923706055,0.0
37,2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.857029914855957,63.7400016784668,63.63999938964844,20.274999618530273,24.559999465942383,47.599998474121094,3451.7099609375,9.359999656677246,0.0
38,2017-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96777057647705,63.540000915527344,64.2300033569336,20.28499984741211,24.635000228881836,48.165000915527344,3453.169921875,9.430000305175781,0.0
39,2017-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.295178413391113,65.23999786376953,65.16999816894531,20.354999542236328,24.9950008392334,49.415000915527344,3473.5400390625,9.430000305175781,0.0
40,2017-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.444437980651855,65.63999938964844,65.9000015258789,20.46500015258789,25.149999618530273,50.0,3491.18994140625,9.600000381469727,0.0
41,2017-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5166597366333,65.9800033569336,66.0,20.575000762939453,25.280000686645508,50.290000915527344,3493.139892578125,10.109999656677246,0.0
42,2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.391474723815918,63.45000076293945,66.0999984741211,20.3700008392334,25.145000457763672,49.95500183105469,3467.72998046875,10.289999961853027,0.0
43,2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.299992561340332,65.30000305175781,65.56999969482422,20.399999618530273,24.959999084472656,49.599998474121094,3449.360107421875,10.260000228881836,0.0
44,2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.295178413391113,66.25,66.79000091552734,20.81999969482422,25.1200008392334,50.15999984741211,0.0,10.09000015258789,0.0
45,2017-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.251845359802246,66.55999755859375,66.55999755859375,20.915000915527344,25.299999237060547,48.150001525878906,3459.320068359375,10.279999732971191,0.0
46,2017-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.266288757324219,67.3499984741211,67.22000122070312,20.950000762939453,25.204999923706055,48.724998474121094,3466.3701171875,10.4399995803833,0.0
47,2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.415549278259277,67.8499984741211,68.12000274658203,21.165000915527344,25.469999313354492,49.83000183105469,3507.409912109375,10.029999732971191,0.0
48,2017-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68517780303955,67.88999938964844,68.55000305175781,21.28499984741211,25.510000228881836,50.27000045776367,3505.800048828125,9.930000305175781,0.0
49,2017-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.094436645507812,68.44999694824219,68.88999938964844,21.34000015258789,25.670000076293945,49.95500183105469,3515.6298828125,10.960000038146973,0.0
50,2017-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.781474113464355,66.88999938964844,67.2699966430664,21.155000686645508,25.34000015258789,48.439998626708984,3468.449951171875,11.109999656677246,0.0
51,2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.641844749450684,66.37999725341797,66.69000244140625,20.850000381469727,24.969999313354492,47.88999938964844,3433.5400390625,16.040000915527344,0.0
52,2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.526288986206055,65.68000030517578,65.69000244140625,20.204999923706055,24.565000534057617,47.21500015258789,3406.340087890625,15.510000228881836,0.0
